"SQ_CANDIDATO";"DS_URL";"NR_ORDEM";"DT_GERACAO";"HH_GERACAO"
"210002533928";"HTTPS://WWW.INSTAGRAM.COM/SORAJUVINSKOSKI?IGSH=MJFTNHUXBHBKD2I2";"";"21/09/2026";"12:30:47"
"210002533929";"HTTPS://WWW.FACEBOOK.COM/SHARE/18TJHS6LIH/";"";"21/09/2026";"12:30:47"
"210002533945";"HTTPS://WWW.FACEBOOK.COM/SHARE/1CJXA29V2K/";"";"21/09/2026";"12:30:47"
"210002533946";"HTTP://WWW.FACEBOOK.COM/ADRIANO.RICOLDI";"";"21/09/2026";"12:30:47"
"210002537534";"https://www.instagram.com/cesarbrisolara/";"";"21/09/2026";"12:30:47"
"210002537544";"AMARAL NEGRITO";"";"21/09/2026";"12:30:47"
"210002537545";"https://www.instagram.com/joaopedrogrill/";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.facebook.com/pstuportoalegre/";"";"21/09/2026";"12:30:47"
"210002537533";"https://youtube.com/@vbondan";"";"21/09/2026";"12:30:47"
"210002537536";"SILLVA.RENANN@GMAIL.COM";"";"21/09/2026";"12:30:47"
"210002537542";"HTTPS://WWW.INSTAGRAM.COM/LEANDRO.LIBAN?IGSH=AJHLCXGXOTE4ODL1";"";"21/09/2026";"12:30:47"
"210002539789";"WWW.TIKTOK.COM/@POLI.MARTINAZZO?_R=1&_T=ZS-98RMIT79TA1";"";"21/09/2026";"12:30:47"
"210002534030";"HTTPS://WWW.FACEBOOK.COM/SHARER.PHP?U=";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.FACEBOOK.COM/RITA.DELLAGIUSTINA?MIBEXTID=LQQJ4D";"";"21/09/2026";"12:30:47"
"210002534051";"HTTPS://WWW.FACEBOOK.COM/ERICKAOLIVEIRA13";"";"21/09/2026";"12:30:47"
"210002534031";"HTTPS://WWW.FACEBOOK.COM/SHARE/1BWFWEXS2B/";"";"21/09/2026";"12:30:47"
"210002539816";"HTTPS://WWW.YOUTUBE.COM/@ALEXANDREGON%C3%A7ALVES-D2K";"";"21/09/2026";"12:30:47"
"210002539817";"HTTPS://WWW.FACEBOOK.COM/PROFESSORAREGINAPDT";"";"21/09/2026";"12:30:47"
"210002534019";"YOUTUBE.COM/C/PEPEVARGAS13";"";"21/09/2026";"12:30:47"
"210002534039";"HTTPS://WA.ME/5551999131336";"";"21/09/2026";"12:30:47"
"210002534039";"HTTPS://WWW.TIKTOK.COM/@STELAFARIAS.RS";"";"21/09/2026";"12:30:47"
"210002537537";"HTTPS://WWW.INSTAGRAM.COM/BRUNARODRIGUES/";"";"21/09/2026";"12:30:47"
"210002533926";"HTTPS://WWW.INSTAGRAM.COM/GABIPSOL?IGSH=D2P5BXB6ADDSANG3";"";"21/09/2026";"12:30:47"
"210002533926";"HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61562141976806";"";"21/09/2026";"12:30:47"
"210002533943";"HTTPS://MATHEUSVICENTE.COM.BR/";"";"21/09/2026";"12:30:47"
"210002533930";"HTTPS://WWW.TIKTOK.COM/@FEMIRANDAPSOL";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.instagram.com/patipeixe02/";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.facebook.com/patipeixe";"";"21/09/2026";"12:30:47"
